emp_no,birth_date,first_name,last_name,gender,hire_date
410365,1955-03-23,Mayuko,Eldridge,F,1986-07-17
410382,1954-11-02,Masadi,Staelin,M,1985-03-03
410392,1953-09-15,Troy,Karner,M,1987-03-11
410418,1955-02-17,Adas,Dahlbom,M,1986-05-07
410436,1952-03-23,Uriel,Perfilyeva,M,1988-02-27
410444,1954-12-22,Khoa,Hasham,M,1988-08-09
410456,1952-10-28,Uno,Dalton,M,1988-01-11
410479,1952-03-02,Aron,Kadhim,M,1986-01-25
410496,1952-07-08,Jagoda,Denti,F,1988-01-31
410503,1952-08-21,Randi,Cappelletti,M,1986-07-04
410505,1952-06-12,Hongzhu,Yetto,F,1986-03-20
410514,1955-09-06,Bernice,Compeau,F,1986-02-12
410520,1955-12-24,Ashish,Nittel,M,1987-03-22
410525,1955-12-30,Inderjeet,Shiratori,F,1987-02-28
410527,1953-08-30,Dayanand,Bharadwaj,F,1985-09-24
410553,1954-11-02,Sanjay,Varman,M,1986-04-02
410561,1952-04-04,Vitaly,Kusalik,M,1986-02-27
410563,1952-05-31,Magy,Akazan,M,1986-02-23
410578,1952-06-15,Oscar,Leivant,F,1985-03-30
410581,1954-11-15,Yannik,Oxenboll,F,1988-08-19
410594,1954-03-21,Yannik,Stille,M,1987-11-04
410599,1955-09-19,Rajmohan,Janetzko,F,1987-01-16
410609,1954-09-19,Kannan,Scallan,M,1986-08-05
410618,1954-10-02,Boutros,McConalogue,F,1987-03-30
410638,1954-07-23,Baoqiu,Lieberherr,F,1985-02-07
410657,1953-03-04,Shaunak,Versino,F,1986-02-03
410660,1954-02-16,Chinhyun,Rusmann,M,1987-12-08
410668,1952-04-14,Yishay,McDermid,M,1988-08-23
410685,1952-05-19,Sreekrishna,Beetstra,M,1986-12-05
410698,1955-05-21,Nishit,Piazza,M,1987-05-11
410706,1953-02-24,Dhritiman,Dymetman,F,1986-05-03
410708,1953-01-30,Volkmar,Hartvigsen,F,1986-12-21
410720,1952-04-29,Akeno,Pargas,M,1985-08-25
410721,1955-02-16,Weiye,Schoegge,M,1986-09-02
410733,1955-08-20,Gill,Passafiume,M,1986-01-23
410744,1955-08-06,Murthy,Papsdorf,F,1986-06-17
410758,1954-11-07,Yoshimitsu,Snyers,M,1985-04-07
410763,1953-08-10,Zhigen,Krohn,M,1986-01-10
410767,1953-02-09,Charlene,Halevi,M,1985-12-07
410775,1952-02-07,Luerbio,Thebaut,M,1986-01-24
410794,1953-04-19,Sangeeta,Cyne,F,1987-02-16
410795,1952-08-08,Kaijung,Plessier,M,1985-06-20
410798,1952-04-16,Fumiyo,Plumb,M,1986-10-02
410799,1953-05-18,Paddy,Bernick,F,1985-07-07
410813,1952-07-31,Eckart,Monarch,M,1988-08-09
410817,1952-10-06,Shay,Tasistro,M,1987-01-23
410824,1952-02-28,Satosi,Warwick,F,1987-08-12
410856,1955-06-17,Nishit,Glowinski,M,1987-02-05
410857,1952-11-17,Anestis,Lamba,M,1988-08-16
410862,1953-02-25,Shigenori,Shobatake,M,1986-01-13
410883,1954-02-28,Supot,Peak,M,1988-03-03
410887,1955-03-21,Nagui,Stassinopoulos,F,1987-03-11
410890,1953-07-14,Mads,Gelosh,F,1988-01-30
410893,1954-02-14,Fusako,Schlumberger,F,1985-08-25
410902,1954-08-12,Masaki,Perng,M,1987-05-10
410934,1955-06-12,Lihong,Asrin,M,1987-07-28
410936,1952-02-16,Shaunak,Christ,F,1985-08-19
410938,1952-09-06,Kensyu,Borstler,F,1988-06-29
410948,1953-02-12,Barun,Engelmann,F,1985-11-22
410957,1952-11-09,Bernd,Malabarba,M,1988-11-24
410966,1954-06-19,Juichirou,Cooman,M,1985-02-26
410990,1952-09-21,Jayesh,Mahnke,M,1985-03-17
411024,1954-05-31,Bowen,Syrzycki,F,1985-09-25
411030,1954-06-06,Slavian,Kulisch,F,1985-03-17
411036,1954-08-18,Florina,Hofstetter,M,1986-01-31
411041,1952-11-19,Aiichiro,Joslin,F,1985-06-04
411055,1954-02-12,Pragnesh,Yurek,M,1987-04-19
411078,1952-03-01,Georg,Morton,M,1988-02-09
411081,1954-12-16,Zeydy,Selvestrel,F,1985-09-18
411091,1953-09-18,Aloys,Domenig,M,1987-08-31
411103,1952-05-27,Muzhong,Uchoa,F,1988-06-08
411128,1954-09-02,Srinidhi,Swist,M,1988-01-22
411137,1955-05-12,Nadjib,Levasseur,M,1988-04-18
411139,1955-04-16,Muneo,Sevcikova,M,1988-08-31
411149,1952-02-19,Mads,Matzke,F,1987-03-10
411152,1955-11-08,Teruyuki,Schahn,F,1986-01-07
411155,1954-05-14,Ult,Kavanagh,F,1988-04-16
411160,1952-07-31,Rafols,Barinka,M,1986-12-06
411177,1953-01-26,Goa,Gien,F,1988-07-30
411195,1952-08-20,Xinan,Hertweck,M,1985-12-17
411222,1955-10-16,Yechezkel,Kakkad,M,1985-04-28
411234,1955-08-27,JoAnne,Sessa,M,1988-07-27
411238,1954-05-18,Yolla,Grandbois,F,1988-02-21
411252,1954-01-31,Gaetan,Stafford,F,1988-12-06
411255,1953-05-21,George,Lores,F,1985-07-19
411267,1955-09-16,Nalini,Naudin,F,1987-10-31
411284,1954-11-14,Perry,Lubachevsky,F,1985-11-01
411290,1954-12-11,Turgut,Fabrizio,M,1986-04-25
411302,1954-10-21,George,Negoita,F,1986-02-19
411317,1955-05-30,Kauko,Werthner,M,1986-07-16
411319,1952-08-15,Munenori,Desikan,F,1988-01-07
411328,1955-10-06,Alejandra,Szilard,F,1985-07-02
411330,1955-06-12,Gennady,Akaboshi,F,1987-01-31
411348,1953-01-06,Georgi,Falster,M,1988-10-28
411377,1955-08-15,Arto,Junet,M,1987-11-05
411378,1955-12-19,Remco,Berztiss,M,1985-11-20
411384,1953-07-01,Christoper,Sidou,M,1985-07-04
411390,1955-09-07,Masako,Jullig,M,1986-06-23
411412,1953-01-11,Hairong,Schaar,M,1987-12-24
411423,1953-12-11,Mohua,Passafiume,M,1986-04-09
411424,1952-04-09,Uta,Janocha,F,1987-07-22
411437,1953-04-24,Zhilian,Kriebel,M,1987-05-16
411439,1952-09-26,Petter,Petereit,M,1985-11-23
411447,1954-07-25,Brewster,Bernick,M,1987-02-15
411463,1955-07-09,Subhankar,Zallocco,F,1986-07-07
411482,1955-07-24,Shaunak,Petersohn,M,1987-01-06
411484,1953-08-28,Arvin,Bain,M,1985-12-10
411492,1952-11-09,Seongbae,Wroclawski,M,1987-07-30
411504,1954-01-11,Karsten,Rassart,F,1987-01-23
411505,1953-05-22,Martijn,Ranft,F,1985-09-25
411512,1952-10-29,Mats,Cappelli,F,1987-02-24
411544,1955-08-17,Byong,Legleitner,M,1987-04-30
411545,1955-06-28,Pranav,Sadowsky,F,1987-03-18
411555,1955-08-27,Giri,Dayang,M,1987-09-18
411573,1953-01-10,Ymte,Casley,M,1985-02-09
411587,1952-05-02,Spyrose,Kambil,M,1985-03-15
411615,1954-11-23,Guther,Karlin,M,1985-03-21
411623,1953-06-05,Heon,Peron,M,1985-05-20
411626,1953-09-29,Georg,Angiulli,M,1988-11-24
411643,1953-11-16,Kankanahalli,Billawala,M,1986-05-07
411644,1952-10-04,Yonghoan,Collette,M,1985-03-24
411653,1953-10-10,Mani,Parhami,M,1986-10-07
411654,1954-09-25,Shahid,Swick,F,1987-03-27
411655,1955-11-19,Nahum,Valette,F,1986-06-15
411665,1955-09-24,Martine,Pepe,M,1988-09-20
411676,1953-07-26,Arie,Kroft,F,1985-03-10
411684,1953-02-17,Mara,Ravishankar,M,1987-10-28
411696,1953-07-29,Arfst,Mateescu,F,1985-12-08
411715,1953-03-21,Ranga,Pileggi,M,1985-04-30
411719,1953-07-12,Fumino,Sambasivam,M,1985-08-08
411734,1955-03-10,Tse,Krychniak,F,1987-01-25
411752,1955-01-23,Remko,Nitsche,M,1986-10-11
411759,1952-03-25,Prasadram,Biros,M,1987-05-10
411766,1953-04-06,Kinh,Peac,F,1985-11-26
411767,1953-11-25,Patricia,Beeson,F,1985-12-31
411774,1953-08-06,Tremaine,Vitiello,M,1985-10-13
411784,1953-04-26,Leandro,Katalagarianos,M,1988-05-29
411794,1952-10-28,Amabile,Kakkar,M,1987-08-26
411797,1954-08-06,Josyula,Bondorf,M,1985-12-20
411813,1954-01-10,Premal,Hammerschmidt,M,1988-01-05
411820,1953-02-18,Nathan,Benantar,F,1988-07-17
411834,1955-12-16,Fusako,Beetstra,F,1986-12-10
411838,1952-06-10,Laurentiu,Jeansoulin,M,1986-08-23
411848,1953-04-11,Kenroku,Cunliffe,F,1988-07-11
411851,1954-12-31,Parke,Deville,F,1986-12-10
411858,1954-01-08,Weiye,Baaz,M,1986-09-21
411863,1955-01-01,Eberhardt,Dratva,M,1985-07-10
411869,1955-05-28,Serenella,Sherertz,F,1988-05-31
411879,1953-08-27,Amstein,Kulisch,M,1986-03-21
411882,1955-09-21,Youjian,Akazan,M,1986-05-02
411891,1953-06-18,Karsten,Beeson,F,1987-01-16
411896,1955-10-24,Uma,Muhlberg,F,1987-05-02
411897,1954-08-02,Suebskul,Wilharm,M,1986-12-21
411900,1954-12-03,Mari,Wynblatt,M,1986-07-28
411905,1954-12-17,Basim,Cronin,F,1987-07-13
411908,1953-04-28,Leaf,Fadgyas,M,1988-04-27
411921,1953-11-05,Sadun,Buescher,M,1987-06-16
411928,1952-09-20,JiYoung,Bain,M,1988-10-04
411946,1954-07-29,Youpyo,Lampe,M,1987-11-11
411950,1953-09-12,Maris,Emmerich,F,1987-05-07
411962,1954-08-04,Tooru,Murillo,M,1985-04-24
411971,1953-06-05,Sugwoo,Magalhaes,F,1988-08-31
411990,1955-02-23,Luigi,Renear,M,1987-05-02
411994,1954-04-29,Lihong,Czap,M,1987-01-02
412008,1955-03-10,Irene,Bach,M,1986-05-06
412010,1953-04-11,Taegyun,Pietrzykowski,F,1985-03-12
412012,1954-04-27,Mara,Anandan,F,1986-10-27
412014,1955-01-20,Shaowei,Brobst,M,1988-09-30
412041,1954-01-13,Shen,Kalefeld,F,1987-08-22
412043,1952-06-01,Sajjan,Androutsos,F,1988-05-10
412050,1955-03-19,Marie,Malabarba,M,1985-09-20
412052,1952-10-14,Rajmohan,Deville,M,1987-06-23
412070,1952-07-09,Khalil,Polajnar,M,1985-03-23
412081,1952-08-30,Tooru,Murthy,F,1988-04-20
412093,1952-11-06,Avishai,Engelmann,M,1987-11-14
412101,1954-02-06,Hauke,Karlin,M,1987-12-21
412105,1952-06-16,Teiji,Siksek,F,1985-02-14
412109,1955-07-19,Tadanori,Naumovich,M,1986-10-04
412118,1955-02-18,Emran,Marchesini,M,1988-02-02
412125,1955-08-12,Neelam,Asmuth,M,1985-05-13
412129,1952-09-24,Sanjeeva,Fortenbacher,M,1986-08-23
412133,1954-03-09,Moti,Penttonen,M,1986-08-08
412141,1952-03-13,Arun,Bernick,M,1986-07-06
412155,1955-06-14,Kwok,Hiraishi,F,1986-02-06
412164,1955-09-14,Slavian,Merro,F,1987-12-04
412166,1954-04-11,Vesna,Hitomi,F,1986-08-11
412167,1953-04-18,Margo,Validov,M,1987-07-12
412183,1955-09-03,Gou,Zyda,F,1985-11-13
412195,1952-05-31,Honglan,Cappelletti,F,1985-10-25
412243,1952-08-16,Sarita,Gammage,M,1988-05-11
412282,1953-03-18,Nitsan,Cromarty,M,1985-09-25
412289,1955-10-15,Golgen,Lorcy,M,1986-04-25
412295,1955-04-27,Bezalel,Scharstein,F,1986-11-06
412303,1952-09-09,Sanjai,Kusakari,M,1988-10-29
412304,1953-12-03,Tiina,Khamsi,F,1985-04-26
412308,1953-04-28,Chiradeep,Zhiwei,M,1985-07-02
412319,1953-01-26,Kazuhito,Ibel,M,1985-06-08
412324,1953-01-22,Abdulla,Tokunaga,M,1985-05-02
412327,1955-02-20,Zine,England,F,1986-08-27
412332,1952-08-30,Eirik,Basagni,M,1986-01-24
412340,1953-10-03,Alain,Litecky,M,1986-10-03
412349,1954-01-16,Masadi,Rodiger,M,1988-11-10
412350,1955-06-30,Felicidad,Chiola,M,1985-06-13
412368,1953-12-04,Duangkaew,Garrabrants,F,1987-11-17
412371,1953-05-23,Elzbieta,Delgrossi,F,1986-11-05
412388,1953-10-22,Garnet,Kavvadias,M,1986-07-27
412393,1952-04-08,Phillip,Bernardinello,M,1986-06-15
412403,1952-03-22,Mingdong,Angot,M,1988-12-20
412412,1954-11-20,Lijia,Lamba,M,1985-04-03
412413,1952-06-13,Alexius,Hasham,M,1988-10-25
412431,1955-09-17,Ranan,Ghalwash,M,1985-12-11
412441,1955-06-22,Billur,Rassart,F,1987-03-26
412444,1953-04-14,Gio,Fritzsche,M,1987-01-31
412454,1955-12-06,Dmitri,Fraisse,F,1985-04-28
412459,1954-10-17,Iara,Stroustrup,F,1986-06-01
412479,1952-12-21,Bangqing,Talmon,M,1986-01-12
412498,1954-09-23,Otmar,Woycyznski,M,1987-03-06
412516,1955-11-05,Lenore,Alameldin,M,1987-10-17
412520,1955-07-12,Moon,Thiran,M,1985-11-02
412525,1953-07-28,Flemming,Siegrist,M,1985-06-20
412529,1955-07-06,Kayoko,Rotem,F,1986-08-10
412547,1955-05-21,Ulises,Facello,M,1986-05-14
412550,1954-07-09,Pramod,Schoegge,F,1987-05-08
412560,1955-01-20,Mari,Barinka,M,1988-07-07
412574,1954-07-26,Yechiam,Panienski,M,1985-07-06
412592,1952-05-24,Takahiro,Luit,F,1985-03-28
412595,1953-04-08,Rasikan,Pearson,M,1987-09-29
412602,1953-11-29,Kasidit,Akiyama,F,1985-08-21
412605,1953-11-24,Gretta,Hiraishi,M,1986-08-26
412621,1953-02-20,Bouchung,Lamparter,M,1987-10-31
412631,1955-03-01,Gian,Tetzlaff,M,1985-06-21
412644,1952-10-21,Gritta,Kropatsch,F,1987-05-22
412649,1953-12-11,Leen,McFarlin,M,1987-06-25
412655,1953-10-01,Yuqun,Gniady,F,1987-12-06
412660,1954-11-10,Leandro,Peral,M,1988-06-26
412661,1954-07-19,Utpal,Melichar,M,1985-05-20
412667,1954-12-05,Kaijung,Mapelli,M,1987-07-05
412675,1953-08-18,Ortrun,Kobara,M,1986-03-03
412702,1952-09-16,Tran,Parhami,M,1985-03-16
412705,1954-04-12,Rosella,Rohrbach,F,1986-10-18
412732,1954-08-18,Goetz,Marquardt,F,1986-12-11
412737,1955-11-14,Pantung,Beilner,F,1986-10-12
412747,1952-06-27,Vishv,Cesareni,M,1985-10-24
412789,1954-04-02,Shooichi,Morris,F,1985-09-29
412795,1955-10-10,Poornachandra,Conry,F,1988-03-18
412800,1955-03-22,Goetz,Peha,M,1985-04-10
412802,1954-08-13,Fox,Ghemri,F,1985-12-24
412806,1955-04-17,Tianruo,Wynblatt,M,1988-04-13
412817,1955-01-05,Niclas,Garnier,F,1985-04-28
412818,1952-02-11,Wonhee,Marchesini,M,1985-09-14
412828,1953-11-29,Utpal,Passafiume,M,1985-09-23
412836,1954-08-10,Huican,Montemayor,F,1988-11-02
412869,1954-08-07,Miomir,Chinin,F,1988-03-18
412884,1952-12-21,Nathan,Selenyi,M,1987-11-11
412892,1953-10-22,Paloma,Kalorkoti,M,1985-06-23
412904,1954-09-19,Murthy,Schach,F,1986-02-08
412906,1954-06-01,Masadi,Heystek,M,1987-01-04
412912,1954-02-10,Dmitry,Rousseau,F,1985-10-27
412927,1955-06-15,Marie,Yemenis,M,1986-08-12
412942,1954-10-19,Gian,Percebois,M,1988-11-25
412943,1954-01-10,Siddarth,Hanabata,M,1987-12-03
412949,1955-12-27,Falguni,Plotkin,F,1985-04-26
412950,1954-05-29,Garnik,Ouhyoung,M,1986-09-14
412951,1954-04-23,Paris,Barriga,F,1986-02-11
412974,1952-02-28,Conor,Wursthorn,M,1986-02-10
412980,1955-07-18,Mariangiola,Verspoor,M,1987-09-25
412988,1952-12-13,Odysseas,Fendler,F,1985-10-11
412997,1952-02-06,Baocai,Samarati,F,1985-08-08
413001,1955-04-06,Nitsan,Monkewich,M,1986-10-14
413003,1953-05-30,Yifei,Heyers,F,1988-01-15
413020,1954-07-14,Luigi,Falby,F,1985-02-08
413025,1952-11-24,Brigham,Marakhovsky,F,1988-01-04
413032,1955-09-02,Iara,Spelt,M,1985-10-12
413039,1953-05-24,Diederik,Vesel,F,1986-05-06
413052,1954-07-16,Martial,England,M,1985-10-06
413066,1955-12-07,Rayond,Neimat,F,1985-02-08
413067,1955-01-22,Monique,Basagni,M,1988-12-25
413079,1954-12-17,Hugh,Clemencon,F,1985-06-24
413083,1952-04-18,Saeko,Gubsky,M,1988-03-15
413112,1952-07-23,Yongmin,Kroha,M,1987-10-19
413115,1955-01-11,Georgy,Cooke,F,1986-07-17
413118,1955-10-01,Becky,Thiria,M,1985-11-12
413134,1955-03-19,Sachem,Denos,M,1986-09-24
413140,1954-02-17,Vincent,Demian,M,1985-09-18
413141,1953-05-21,Masamitsu,Erdi,F,1988-02-05
413144,1955-09-06,Changho,Spinelli,F,1985-06-27
413146,1954-10-22,Yifei,Peot,M,1988-07-01
413154,1954-10-10,Patricio,McDermid,M,1986-08-03
413160,1954-06-16,Tadanori,Felcyn,F,1986-12-21
413162,1955-05-04,Turgut,Merks,M,1987-08-04
413166,1955-03-11,Koldo,Salverda,M,1986-01-18
413169,1955-08-01,Adin,Kropp,M,1988-08-05
413184,1953-02-27,Moon,Asmuth,M,1985-09-15
413186,1955-06-16,Patricia,Kugler,M,1986-08-25
413195,1954-07-25,Sachin,Halloran,F,1986-01-04
413217,1953-03-17,Phule,Waschkowski,F,1988-07-28
413228,1952-04-01,Toshimitsu,Luce,M,1988-10-14
413251,1954-08-23,Eckart,Radwan,F,1985-05-23
413253,1954-11-27,Alselm,Daescu,M,1986-03-06
413266,1952-04-05,Gonzalo,Baar,F,1988-03-09
413272,1953-01-04,Xianlong,Comellas,M,1986-08-12
413276,1955-02-11,Bikash,Stamatiou,M,1988-11-21
413278,1953-06-17,Utz,Felder,M,1986-05-04
413283,1954-09-18,Sampalli,Bednarek,M,1986-04-29
413288,1955-02-01,Kenton,Ramras,M,1988-03-13
413297,1954-11-07,Bernt,Schade,F,1986-11-08
413304,1953-01-28,Iara,Cronau,F,1988-05-03
413333,1954-08-29,Martijn,Spell,F,1985-05-13
413336,1952-06-03,Toshimo,Barriga,M,1987-02-07
413337,1954-09-26,Moty,Schaft,M,1986-10-12
413380,1954-12-23,Steen,Azumi,M,1985-08-02
413389,1952-03-31,Hyuckchul,Randi,F,1987-04-25
413393,1955-02-08,Remco,Biros,F,1986-02-28
413396,1953-09-03,Arumugam,Ullian,M,1987-10-06
413400,1954-12-05,Almudena,Fendler,F,1986-03-15
413406,1953-01-19,Elrique,Molberg,M,1985-07-09
413410,1954-06-21,Yongmao,Matzen,M,1985-12-27
413420,1954-03-05,Jeong,Lamba,M,1986-04-22
413427,1953-03-15,Kauko,Luce,F,1987-03-05
413431,1954-08-21,Moss,Denis,M,1987-06-15
413441,1954-06-11,Fumiko,Koshiba,F,1985-04-17
413454,1953-07-11,Haldon,Einsfeld,M,1987-08-13
413468,1955-10-13,Kristina,Czaja,F,1985-08-19
413469,1953-10-15,Jouko,Einsfeld,M,1988-05-16
413478,1952-03-05,Martijn,Kossowski,F,1986-09-21
413480,1955-04-16,Mang,Peac,M,1986-05-23
413496,1952-06-05,Naftaly,Acton,F,1988-08-11
413501,1955-10-01,Visit,Hartvigsen,F,1986-10-29
413502,1952-06-12,Masamitsu,Danecki,F,1985-02-08
413504,1955-03-16,Flemming,Dayana,M,1985-07-24
413542,1953-01-28,Elvis,Hebert,M,1985-11-15
413544,1953-07-09,Arie,Douceur,M,1985-09-05
413566,1955-09-06,Teunis,Massonet,M,1986-07-23
413574,1953-08-27,Yurij,Kampfer,M,1987-04-08
413576,1955-02-25,Susumu,Luce,M,1988-01-08
413583,1955-01-19,Sachio,Ritcey,M,1988-06-24
413594,1953-09-20,Shietung,Kakkar,M,1988-05-03
413598,1955-12-29,Boriana,Lunn,F,1986-08-06
413603,1955-03-03,Vincent,Ohori,M,1988-01-04
413608,1955-01-30,Mantis,Serra,M,1986-03-30
413611,1955-10-15,Vasiliy,Granlund,M,1985-08-31
413624,1953-11-19,Rayond,Simmel,F,1986-03-06
413631,1952-07-14,Yinlin,Kemmerer,M,1986-09-22
413642,1954-06-07,Elliott,Bergere,M,1986-04-26
413644,1953-02-09,Hatsukazu,Picht,M,1987-12-24
413650,1954-09-13,Yuichiro,Koyama,M,1988-02-13
413665,1954-04-05,Tzu,Shumilov,M,1988-04-07
413668,1954-03-25,Kwangyoen,Vuskovic,F,1986-06-28
413671,1952-02-04,Aral,Moehrke,F,1986-01-08
413674,1955-06-11,Przemyslawa,Plotkin,M,1985-12-10
413686,1953-06-27,Youngkon,Oskamp,F,1985-07-30
413690,1955-03-08,Alejandro,Radwan,F,1988-09-06
413708,1955-08-26,Arnould,Krzyzanowski,M,1987-02-14
413717,1954-10-15,Gino,Cusworth,M,1985-08-17
413719,1953-03-24,Shigenori,Orsini,M,1985-09-02
413739,1954-01-28,Ohad,Pouyioutas,F,1986-05-05
413755,1954-10-05,Serap,Munke,M,1988-11-11
413767,1953-06-16,Yuuichi,Merlo,M,1985-06-15
413774,1952-02-21,Jacqueline,Butterworth,M,1988-01-22
413775,1953-12-27,Kensyu,Heuser,F,1988-05-19
413791,1955-10-21,Jiong,Zaumen,M,1985-12-04
413797,1955-01-01,Tesuya,Perfilyeva,F,1986-10-28
413801,1955-02-16,Francesca,Beeson,F,1987-08-26
413825,1955-04-23,Divine,Ertl,F,1985-05-04
413833,1953-12-07,Kannan,Krupka,F,1986-08-04
413836,1954-06-19,Hironobu,Collette,F,1986-10-21
413855,1953-01-10,Marit,Sooriamurthi,M,1986-03-09
413876,1953-05-12,Tianruo,Birrer,F,1987-03-21
413888,1955-12-28,Spyrose,Ranze,F,1986-11-24
413905,1953-02-11,Piyawadee,Gelosh,M,1988-10-13
413911,1955-04-09,Siamak,Karlin,M,1986-06-15
413914,1954-12-21,Rajmohan,Covnot,F,1986-07-12
413916,1955-01-31,Freyja,Luks,F,1987-06-10
413919,1954-06-28,Shushma,Nergos,M,1987-10-20
413927,1953-12-18,Erez,Ressouche,F,1987-07-02
413930,1955-01-25,Gil,Ferriere,M,1987-12-24
413941,1954-06-30,Perla,Beetstra,M,1986-03-28
413955,1953-07-02,Ger,Mansanne,M,1987-07-12
413966,1954-07-11,Weiwu,Demian,F,1985-11-05
413976,1954-06-04,Erez,Kalloufi,F,1988-11-25
413985,1954-11-24,Neelam,Coombs,F,1986-04-25
413986,1952-02-09,Nechama,Rassart,F,1987-09-30
413988,1953-03-18,Elrique,Openshaw,M,1986-12-20
414006,1953-12-12,Hongzue,Mikschl,M,1988-12-13
414012,1954-03-21,Ashish,Speckmann,M,1988-10-08
414044,1955-04-29,Padma,Pillow,M,1985-07-17
414054,1953-07-08,Yongdong,Suppi,F,1985-10-26
414086,1954-09-19,Van,Marrakchi,M,1985-07-08
414088,1953-04-05,Khun,Marakhovsky,M,1987-04-26
414097,1955-02-12,Piyawadee,Krychniak,F,1985-05-22
414099,1952-08-08,Sadok,Alpin,F,1987-07-14
414129,1954-06-23,Kristof,Speer,F,1988-12-14
414130,1953-07-14,Etsuo,Gyimothy,M,1988-01-26
414131,1953-01-27,Taisook,Neiman,F,1988-05-08
414134,1953-06-27,Maja,Molberg,F,1988-01-29
414140,1954-02-17,Leucio,Vickson,F,1988-09-01
414142,1952-06-08,Xinglin,Chenney,F,1988-11-22
414147,1952-09-06,Jianwen,Matzat,M,1985-06-06
414155,1953-08-20,Doowon,Nitsch,M,1986-03-11
414171,1952-04-05,Pintsang,Siksek,M,1985-04-01
414173,1954-09-25,Gina,Jonsson,M,1988-11-13
414177,1954-06-10,Hideo,Schrooten,M,1988-05-01
414180,1954-05-12,Kinh,Dengi,M,1986-09-10
414188,1954-10-29,Taizo,Juneja,M,1988-01-24
414198,1955-07-30,Saniya,Kieras,F,1986-09-10
414206,1952-02-10,Yonghong,Picci,M,1988-06-23
414208,1952-05-15,Mingsen,Steenbeek,M,1988-09-30
414211,1955-10-26,Jaewoo,Pelc,F,1988-01-05
414218,1953-12-30,Shugo,Kusakari,M,1985-06-28
414245,1954-05-04,Domenico,Krupka,M,1986-11-15
414246,1953-11-14,Amstein,Unno,M,1988-08-06
414247,1954-10-07,Jixiang,Thisen,M,1988-10-18
414252,1954-07-19,Sedat,Pouyioutas,F,1986-11-28
414255,1953-11-22,Mats,Spelt,F,1985-06-25
414256,1955-04-06,Rosalie,Nannarelli,F,1986-01-21
414261,1954-01-29,Mahmut,Guting,M,1988-09-21
414265,1954-10-22,Shigeichiro,Cunliffe,F,1986-03-14
414269,1953-07-05,Jamaludin,Flowers,M,1987-10-11
414282,1953-05-12,Cristinel,Uehara,F,1985-03-10
414286,1955-05-16,Remmert,Stiles,M,1985-09-06
414326,1952-10-06,Magdalena,Percebois,M,1985-06-17
414347,1953-05-29,Seshu,Baez,M,1987-04-11
414355,1955-09-04,Subhankar,Przulj,F,1986-04-25
414356,1955-09-05,Gurbir,Cooley,M,1986-11-19
414361,1954-09-09,Uzi,Kaelbling,M,1986-09-08
414378,1952-04-13,Malu,Sinicrope,F,1986-06-03
414409,1952-02-28,Boguslaw,Maksimenko,F,1987-02-02
414421,1955-11-29,Shai,Griswold,M,1988-08-10
414442,1955-04-19,Jiafu,Ashish,M,1987-04-10
414466,1953-12-24,Sastry,Chinal,M,1986-01-05
414472,1955-10-09,Alassane,Roisin,M,1985-03-28
414475,1955-07-23,Caolyn,Marrakchi,M,1987-12-05
414482,1953-09-17,Maya,Baalen,M,1988-10-29
414486,1952-07-02,Chinya,Jayawardene,F,1987-07-22
414492,1952-06-27,Emdad,Azevdeo,M,1985-05-07
414501,1955-12-29,Arto,Kobara,M,1985-08-08
414508,1954-08-13,Yonghoan,Rosaz,M,1988-08-25
414510,1953-02-09,Zhonghui,Maksimenko,M,1987-05-16
414515,1953-01-15,Nishit,Reinhard,F,1986-03-08
414527,1953-08-07,Tetsushi,Boudaillier,M,1986-09-03
414566,1955-09-12,Aiman,Khalil,F,1987-04-02
414601,1953-11-24,Mohammed,Kranzdorf,F,1985-10-20
414604,1955-06-24,Pranjal,Snedden,F,1986-12-18
414608,1954-07-14,Pranjal,Undy,F,1987-09-20
414631,1952-04-08,Theirry,Maliniak,M,1987-08-26
414642,1953-02-27,Bartek,Huttel,F,1986-10-23
414643,1953-01-30,Flemming,Neiman,M,1985-03-02
414645,1954-10-17,Mingzeng,Boguraev,F,1988-04-24
414655,1955-10-11,Constantino,Taubman,M,1985-02-28
414666,1955-02-23,Fai,Alpay,M,1986-07-16
414667,1955-07-12,Vidya,Stavenow,F,1987-12-15
414670,1954-02-24,Udi,Dulin,M,1986-02-03
414674,1952-12-30,Guozhong,Stemann,M,1986-06-10
414678,1955-12-07,Elrique,Malabarba,M,1987-06-08
414693,1953-12-27,Richard,Shobatake,M,1987-11-19
414708,1954-06-06,Gift,Wielonsky,M,1985-06-30
414721,1953-05-24,Shigeu,Kieras,M,1986-01-30
414724,1954-05-07,Phuoc,Bottner,M,1988-05-31
414727,1952-07-15,Rimli,Weisert,M,1987-03-08
414735,1955-09-12,Mitsuyuki,Rosen,F,1987-11-28
414739,1953-02-18,Yuguang,Veldwijk,M,1987-01-18
414740,1954-04-29,Mingsen,Snedden,F,1988-09-17
414741,1952-06-27,Branimir,Hasham,F,1987-12-11
414750,1954-05-13,Gaetan,Tyugu,M,1988-04-07
414759,1953-12-06,Siamak,Oxman,M,1988-06-14
414765,1953-09-27,Elgin,Ghazalie,M,1988-10-11
414770,1952-03-03,Kwee,Oberman,F,1986-09-07
414771,1953-10-15,Srinidhi,Gimarc,M,1988-06-20
414772,1952-05-25,Fumiya,Raney,M,1985-11-05
